id	num 	item_name
417	1	Side of Chips
418	2	Chicken Bowl
419	1	Chips and Tomatillo-Green Chili Salsa
419	1	Barbacoa Crispy Tacos
419	1	Steak Crispy Tacos
420	1	Chicken Burrito
420	1	Chips and Guacamole
421	1	Chicken Bowl
421	1	Chips and Guacamole
422	1	Steak Burrito
422	1	6 Pack Soft Drink
423	1	Chicken Crispy Tacos
423	1	Chicken Burrito
424	1	Chicken Burrito
424	1	Canned Soda
424	1	Side of Chips
425	1	Barbacoa Bowl
425	1	Chips and Guacamole
426	1	Chicken Bowl
426	1	Canned Soft Drink
426	1	Chips and Fresh Tomato Salsa
427	1	Chips and Guacamole
427	1	Veggie Burrito
428	1	Steak Bowl
428	1	Steak Bowl
428	1	Chips
429	1	Steak Bowl
430	1	Chicken Bowl
430	1	Chips
430	1	Canned Soft Drink
431	1	Chicken Burrito
431	1	Chips
431	1	Canned Soft Drink
432	1	Chicken Burrito
432	1	Chicken Burrito
432	1	6 Pack Soft Drink
433	1	Side of Chips
433	1	Steak Bowl
434	1	Chicken Burrito
434	1	Barbacoa Burrito
435	1	Chicken Burrito
435	1	Canned Soda
436	1	Chicken Bowl
436	1	Izze
437	1	Chicken Bowl
437	1	Chips
437	1	Canned Soft Drink
438	1	Carnitas Burrito
438	1	Chicken Burrito
439	1	Chicken Salad
439	1	Chicken Bowl
440	1	Chips and Roasted Chili Corn Salsa
440	1	Barbacoa Bowl
440	1	Steak Burrito
441	1	Steak Burrito
441	1	Chips and Guacamole
442	1	Steak Burrito
443	1	Chicken Bowl
443	1	Veggie Burrito
443	1	Chips and Guacamole
444	1	Side of Chips
444	1	Steak Bowl
445	1	Chicken Bowl
445	1	Chips and Guacamole
445	1	Bottled Water
446	1	Steak Bowl
446	1	Chips
447	1	Steak Burrito
447	1	Chips and Tomatillo-Green Chili Salsa
448	1	Chicken Burrito
448	1	Chips and Fresh Tomato Salsa
448	1	Canned Soft Drink
449	1	Chicken Bowl
449	1	Chips
449	1	Canned Soft Drink
450	2	Canned Soda
450	2	Canned Soda
450	1	Steak Burrito
451	1	Chicken Soft Tacos
451	1	Chips and Fresh Tomato Salsa
451	1	Steak Bowl
452	1	Carnitas Burrito
452	1	Canned Soft Drink
453	1	Chicken Burrito
454	1	Barbacoa Burrito
454	1	Chips and Tomatillo-Red Chili Salsa
455	1	Steak Burrito
455	1	Chips and Guacamole
456	1	Chicken Bowl
456	1	Veggie Burrito
457	2	Chicken Bowl
457	1	Chicken Burrito
458	1	Chicken Bowl
458	1	Chicken Salad Bowl
459	2	Chicken Salad Bowl
460	1	Steak Bowl
460	1	Chicken Bowl
460	1	Chips and Guacamole
461	1	Steak Burrito
461	1	Canned Soft Drink
462	1	Chicken Burrito
462	1	Chicken Burrito
462	1	Chips and Fresh Tomato Salsa
463	1	Barbacoa Burrito
463	1	Side of Chips
464	1	Chicken Burrito
464	1	Chips and Guacamole
465	1	Chicken Bowl
465	1	6 Pack Soft Drink
466	1	Chicken Burrito
466	1	Chips and Guacamole
466	1	Carnitas Burrito
467	1	Chips and Guacamole
467	1	Barbacoa Soft Tacos
467	1	Steak Burrito
468	1	Chips and Guacamole
468	1	Carnitas Salad Bowl
468	1	Steak Bowl
469	1	Chicken Bowl
469	1	Chips and Fresh Tomato Salsa
469	1	Bottled Water
470	1	Chips and Guacamole
470	1	Chicken Burrito
471	1	Steak Burrito
471	1	Bottled Water
471	1	Steak Burrito
471	1	Canned Soda
471	1	Chips and Guacamole
472	1	Steak Burrito
472	1	Veggie Burrito
473	1	Steak Burrito
473	1	Chips and Guacamole
474	1	Steak Bowl
475	1	Barbacoa Soft Tacos
475	1	Chips and Roasted Chili Corn Salsa
475	1	Barbacoa Burrito
476	1	Chicken Burrito
476	1	Steak Burrito
477	1	Steak Burrito
477	1	Chicken Burrito
478	1	Chicken Bowl
478	1	Chips and Tomatillo Green Chili Salsa
478	1	Chips and Guacamole
478	1	Steak Salad Bowl
479	1	Chicken Burrito
479	1	Chicken Burrito
479	1	Side of Chips
480	1	Chicken Bowl
480	1	Chips
480	1	Canned Soft Drink
481	2	Chicken Burrito
481	1	6 Pack Soft Drink
481	1	Steak Crispy Tacos
481	1	Chips
482	1	Chicken Burrito
482	1	Chips and Guacamole
482	1	Chicken Bowl
482	1	Canned Soft Drink
483	1	Barbacoa Bowl
483	1	Barbacoa Bowl
484	1	Steak Bowl
484	2	Bottled Water
485	1	Chicken Bowl
485	1	Barbacoa Bowl
485	1	Chips and Roasted Chili-Corn Salsa
485	1	Chips and Tomatillo-Red Chili Salsa
485	2	Bottled Water
486	1	Chicken Bowl
486	1	Chips and Guacamole
487	1	Chicken Burrito
487	1	Carnitas Soft Tacos
488	1	Barbacoa Burrito
488	1	Chicken Bowl
488	1	Chicken Salad Bowl
488	1	Chips and Guacamole
488	1	Chips and Tomatillo Red Chili Salsa
488	1	Steak Bowl
489	1	Veggie Burrito
489	1	Chicken Soft Tacos
490	1	Carnitas Crispy Tacos
490	1	Side of Chips
491	1	Carnitas Burrito
491	1	Chicken Bowl
491	1	Steak Burrito
491	1	Carnitas Bowl
491	1	Chicken Burrito
491	1	Barbacoa Burrito
491	1	Chicken Burrito
491	1	Chicken Bowl
491	1	Chicken Bowl
491	1	Chicken Bowl
492	1	Chicken Bowl
493	1	Chicken Burrito
493	1	Chips and Guacamole
494	1	Chicken Bowl
494	1	Chicken Burrito
495	1	Carnitas Bowl
495	1	Izze
496	1	Chips and Guacamole
496	1	Steak Burrito
496	1	Canned Soda
496	1	Canned Soda
496	1	Chips and Tomatillo-Green Chili Salsa
497	2	Chicken Burrito
497	1	Chips and Guacamole
498	1	Chicken Bowl
498	1	Chicken Bowl
498	1	Chips and Guacamole
499	1	Steak Bowl
499	1	Chips and Guacamole
500	1	Chicken Bowl
500	1	Chips
500	1	Canned Soft Drink
501	1	Barbacoa Salad Bowl
501	1	Chips and Fresh Tomato Salsa
502	1	Steak Burrito
502	1	Canned Soft Drink
503	1	Chicken Burrito
503	1	Chips and Guacamole
504	1	Barbacoa Bowl
504	1	Barbacoa Bowl
505	1	Chips and Fresh Tomato Salsa
505	1	Carnitas Burrito
506	1	Chicken Burrito
506	1	Barbacoa Soft Tacos
506	1	Chips and Fresh Tomato Salsa
507	1	Veggie Bowl
507	1	Canned Soft Drink
507	1	Carnitas Bowl
507	1	Canned Soft Drink
508	1	Steak Bowl
508	1	Chips and Fresh Tomato Salsa
509	1	Canned Soft Drink
509	1	Chicken Soft Tacos
509	1	Canned Soft Drink
509	1	Chicken Burrito
510	1	Veggie Burrito
510	1	Chips and Guacamole
511	4	Chicken Burrito
511	3	Steak Burrito
511	1	Veggie Burrito
511	4	Chips and Fresh Tomato Salsa
511	2	Chips and Guacamole
511	2	Chips and Tomatillo Green Chili Salsa
511	1	6 Pack Soft Drink
512	1	Veggie Burrito
513	2	Steak Burrito
513	1	Chips and Tomatillo-Green Chili Salsa
514	1	Barbacoa Bowl
514	1	Chicken Bowl
514	1	Chips
515	1	Chicken Soft Tacos
515	1	Chips and Guacamole
516	1	Chicken Burrito
516	1	Side of Chips
517	1	Chicken Burrito
517	1	Steak Burrito
518	1	Chicken Burrito
519	1	Chips and Guacamole
519	1	Steak Burrito
519	1	Steak Burrito
520	1	Chips and Guacamole
520	1	Chicken Soft Tacos
520	1	6 Pack Soft Drink
521	1	Chicken Burrito
521	1	Chicken Bowl
522	1	Steak Burrito
522	1	Canned Soft Drink
522	1	Chips and Guacamole
523	1	Chicken Burrito
523	1	Side of Chips
524	1	Carnitas Burrito
524	1	Chips and Guacamole
525	1	Steak Burrito
525	1	Canned Soda
526	1	Chicken Bowl
526	1	Chips and Roasted Chili Corn Salsa
527	1	Steak Bowl
527	1	Carnitas Bowl
527	1	Chips and Guacamole
528	1	Chicken Bowl
529	1	Veggie Bowl
529	1	Chicken Bowl
529	1	Chicken Bowl
530	1	Barbacoa Burrito
530	2	Chips
530	1	Chicken Bowl
531	1	Chicken Bowl
531	1	Chips and Guacamole
532	1	Side of Chips
532	1	Steak Bowl
533	1	Chicken Bowl
533	1	Side of Chips
534	1	Steak Burrito
534	1	Chicken Burrito
534	1	Steak Salad Bowl
535	1	Steak Bowl
535	1	Chips and Tomatillo Red Chili Salsa
535	1	Steak Bowl
535	1	Chips and Fresh Tomato Salsa
536	1	Veggie Salad Bowl
536	1	Chips and Guacamole
537	1	Chips and Guacamole
537	1	Veggie Bowl
538	1	Chicken Burrito
539	1	Steak Burrito
539	1	Chicken Burrito
540	1	Steak Burrito
540	1	Chips and Guacamole
541	1	Steak Burrito
541	1	Barbacoa Salad Bowl
542	1	Steak Crispy Tacos
542	1	Chicken Burrito
543	1	Chicken Bowl
543	1	Steak Bowl
544	1	Chicken Burrito
544	1	Chicken Bowl
545	1	Steak Burrito
545	1	Barbacoa Soft Tacos
545	1	Chips and Guacamole
546	1	Chicken Burrito
546	1	Carnitas Burrito
546	2	Canned Soft Drink
547	1	Steak Burrito
547	1	Side of Chips
548	1	Carnitas Bowl
548	1	Chips
549	1	Canned Soft Drink
549	1	Carnitas Bowl
549	1	Chicken Crispy Tacos
549	2	Chips and Guacamole
550	1	Barbacoa Bowl
550	1	Chips and Tomatillo Red Chili Salsa
551	1	Veggie Burrito
551	1	Chicken Burrito
552	2	Chips and Guacamole
552	1	Chicken Salad Bowl
552	1	Steak Soft Tacos
553	1	Steak Bowl
553	1	Side of Chips
553	1	Nantucket Nectar
554	1	Barbacoa Bowl
554	1	Chips and Roasted Chili Corn Salsa
555	1	Carnitas Bowl
555	1	Side of Chips
555	1	Chicken Soft Tacos
556	1	Chicken Burrito
557	1	Veggie Bowl
557	1	Chips and Fresh Tomato Salsa
558	1	Steak Soft Tacos
558	1	Side of Chips
559	1	Chicken Bowl
559	1	Chips
559	1	Canned Soft Drink
560	1	Chicken Bowl
560	1	Chips and Roasted Chili Corn Salsa
560	1	Steak Burrito
560	2	Canned Soft Drink
561	1	Veggie Bowl
561	1	Canned Soft Drink
561	1	Carnitas Bowl
561	2	Canned Soft Drink
561	1	Chicken Bowl
561	1	Bottled Water
561	1	Chicken Soft Tacos
561	1	Canned Soft Drink
561	1	Chips and Tomatillo Red Chili Salsa
562	1	Barbacoa Bowl
562	1	Steak Burrito
563	1	Chicken Bowl
563	1	Chicken Bowl
563	1	Chips
564	1	Steak Burrito
564	1	Canned Soft Drink
565	1	Carnitas Soft Tacos
565	1	Barbacoa Soft Tacos
566	1	6 Pack Soft Drink
566	1	Carnitas Bowl
567	1	Veggie Burrito
567	1	Veggie Soft Tacos
567	1	Canned Soda
568	1	Chicken Bowl
569	1	Chicken Burrito
569	1	Canned Soft Drink
569	1	Chips
570	1	Chicken Bowl
570	1	Bottled Water
571	1	Chicken Burrito
571	1	Veggie Bowl
572	1	Chicken Bowl
572	1	Chicken Burrito
573	1	Chicken Bowl
573	1	Bottled Water
573	1	Canned Soft Drink
573	1	Bottled Water
574	1	Chicken Bowl
574	2	Canned Soft Drink
574	1	Chips
575	1	Salad
575	1	Salad
575	1	Chips and Guacamole
576	1	Barbacoa Bowl
576	1	Barbacoa Salad Bowl
576	1	Barbacoa Bowl
576	1	Barbacoa Bowl
576	1	Barbacoa Salad Bowl
577	1	Chicken Salad Bowl
577	2	Chips and Guacamole
577	1	Chicken Burrito
577	4	Bottled Water
577	1	Chicken Soft Tacos
577	1	Chicken Bowl
577	1	Veggie Bowl
578	2	Chicken Bowl
579	1	Carnitas Bowl
579	1	Canned Soda
580	1	Chicken Bowl
580	1	Veggie Bowl
581	2	Chicken Burrito
582	1	Chicken Burrito
582	1	Bottled Water
583	1	Carnitas Soft Tacos
583	1	Chicken Soft Tacos
584	1	Chips and Guacamole
584	1	Veggie Burrito
585	1	Veggie Bowl
585	1	Chicken Bowl
585	1	Chicken Burrito
586	1	Chicken Burrito
586	1	Chicken Burrito
587	1	Steak Bowl
587	1	Bottled Water
588	1	Chicken Burrito
588	1	Chicken Bowl
588	1	Chips and Roasted Chili Corn Salsa
589	1	Steak Crispy Tacos
589	1	Chicken Burrito
590	1	Steak Burrito
590	1	Veggie Bowl
590	1	Chips and Guacamole
591	1	Chicken Bowl
591	1	Canned Soda
591	1	Chips and Roasted Chili-Corn Salsa
592	1	Veggie Burrito
592	1	Chicken Salad Bowl
593	1	Steak Bowl
594	1	Carnitas Burrito
594	1	Chicken Burrito
595	1	Chicken Burrito
595	1	Chips and Fresh Tomato Salsa
596	1	Chicken Burrito
596	1	Chicken Soft Tacos
596	1	Chips and Guacamole
597	1	Steak Burrito
597	1	Chips and Guacamole
598	1	Chicken Salad Bowl
598	1	Chips
598	1	Canned Soft Drink
599	1	Chicken Bowl
599	1	Steak Bowl
600	1	Chicken Soft Tacos
600	1	Bottled Water
601	1	Chicken Bowl
601	1	Chips
601	1	Canned Soft Drink
602	1	Chicken Burrito
602	1	Steak Bowl
602	1	Chicken Salad Bowl
603	1	Chicken Bowl
603	1	Bottled Water
604	1	Chicken Burrito
604	1	Canned Soft Drink
604	1	Chips and Guacamole
605	1	Chicken Soft Tacos
606	1	Chicken Bowl
606	1	Chips and Tomatillo Red Chili Salsa
606	1	Canned Soft Drink
607	1	Chicken Burrito
607	1	Chips and Fresh Tomato Salsa
607	1	Canned Soft Drink
608	1	Chicken Soft Tacos
608	1	Veggie Burrito
608	1	Chips and Fresh Tomato Salsa
609	1	Chicken Bowl
609	1	Canned Soft Drink
610	1	Chicken Burrito
610	1	Chicken Burrito
611	1	Steak Bowl
611	1	Chicken Bowl
612	1	Steak Salad Bowl
612	1	Canned Soft Drink
613	1	Chicken Bowl
613	1	Chips
613	1	Canned Soft Drink
614	1	Steak Burrito
614	1	Canned Soda
615	1	Chicken Bowl
615	1	Chips and Guacamole
616	3	Chicken Bowl
617	1	Chicken Bowl
617	1	Chips and Guacamole
618	1	Steak Burrito
618	1	Chips and Tomatillo Green Chili Salsa
619	1	Chicken Bowl
619	1	Chicken Burrito
620	1	Steak Burrito
620	1	Chicken Burrito
621	1	Chicken Bowl
621	1	Chicken Salad Bowl
622	1	Chicken Bowl
622	1	Chips and Guacamole
622	1	Canned Soft Drink
623	1	Chicken Bowl
623	1	Chicken Bowl
623	1	Chicken Bowl
623	1	Barbacoa Burrito
624	1	Barbacoa Burrito
624	1	Chips and Tomatillo-Red Chili Salsa
624	1	Chips and Tomatillo-Red Chili Salsa
624	1	Chips and Guacamole
625	1	Chicken Bowl
625	1	Chips and Guacamole
626	1	Chips
626	1	Steak Bowl
626	1	Canned Soft Drink
627	1	Chicken Burrito
627	1	Steak Soft Tacos
628	1	Chicken Bowl
628	1	Chips and Guacamole
628	1	Chicken Bowl
628	1	Chips
628	1	Chicken Salad Bowl
628	1	Chips and Guacamole
629	1	Chicken Burrito
629	1	Chicken Burrito
629	1	Canned Soft Drink
630	1	Chicken Bowl
630	1	Chips
631	1	Chicken Bowl
631	2	Chips and Roasted Chili Corn Salsa
632	1	Steak Bowl
632	1	Canned Soft Drink
633	1	Steak Burrito
633	3	Canned Soft Drink
634	1	Chicken Soft Tacos
634	1	Canned Soft Drink
634	1	Chips and Guacamole
635	1	Steak Bowl
635	1	Chips and Guacamole
635	1	Chicken Burrito
635	2	Steak Bowl
636	1	Chicken Burrito
636	1	Chips and Tomatillo Green Chili Salsa
636	1	Chicken Burrito
637	1	Chicken Bowl
637	1	Steak Salad Bowl
637	1	Chips and Guacamole
637	1	Chips and Tomatillo Green Chili Salsa
637	1	Canned Soft Drink
638	1	Chicken Bowl
638	1	Chips and Guacamole
638	1	Chips and Tomatillo Green Chili Salsa
638	1	Canned Soft Drink
639	1	Chicken Bowl
639	1	Chips
639	1	Canned Soft Drink
640	1	Steak Burrito
640	1	Chips and Tomatillo Green Chili Salsa
641	1	Barbacoa Burrito
641	1	Nantucket Nectar
642	1	Steak Burrito
642	1	Carnitas Soft Tacos
643	2	Chicken Bowl
643	1	Chips and Tomatillo Green Chili Salsa
644	1	Steak Salad Bowl
644	1	Bottled Water
645	1	Chicken Bowl
645	1	Chips and Tomatillo Green Chili Salsa
646	1	Carnitas Bowl
646	1	Chicken Burrito
647	1	Chicken Bowl
647	1	Chips and Roasted Chili Corn Salsa
648	1	Chicken Bowl
648	1	Barbacoa Burrito
648	2	Chips
649	1	Chicken Salad Bowl
649	1	Chicken Bowl
649	1	Chicken Bowl
649	1	Chicken Bowl
649	2	Chips
650	1	Chicken Burrito
650	1	Canned Soft Drink
650	1	Chips
651	1	Chicken Bowl
651	1	Chicken Bowl
651	1	Izze
651	1	Izze
652	1	Chicken Burrito
652	1	Chicken Soft Tacos
652	1	Chips and Tomatillo-Green Chili Salsa
653	1	Chicken Burrito
653	1	Steak Soft Tacos
654	1	Steak Bowl
654	1	Canned Soft Drink
654	2	Chips and Tomatillo Red Chili Salsa
654	1	Chicken Salad Bowl
654	1	Veggie Bowl
655	1	Steak Bowl
655	1	Chips and Guacamole
655	1	Bottled Water
656	1	Nantucket Nectar
656	1	Carnitas Burrito
656	1	Chips and Roasted Chili-Corn Salsa
657	1	Chicken Bowl
657	1	Chips
658	1	Veggie Burrito
658	1	Carnitas Crispy Tacos
659	1	Steak Burrito
659	1	Chips and Guacamole
660	1	Steak Burrito
660	1	Chips and Guacamole
661	1	Steak Burrito
661	1	Chicken Bowl
662	1	Chicken Burrito
662	1	Steak Burrito
663	1	Chicken Burrito
663	1	Barbacoa Soft Tacos
664	1	Barbacoa Bowl
664	1	Veggie Bowl
665	1	Chicken Bowl
665	1	Chips and Guacamole
666	1	Chips and Guacamole
666	1	Barbacoa Burrito
667	1	Chicken Bowl
667	1	Barbacoa Bowl
667	1	Chicken Bowl
668	1	Veggie Burrito
668	1	Veggie Crispy Tacos
669	1	Chicken Burrito
669	1	Chips
670	2	Chicken Burrito
670	1	Chicken Soft Tacos
670	1	Chips and Roasted Chili Corn Salsa
671	1	Chicken Burrito
671	1	Chicken Bowl
672	1	Chicken Burrito
672	1	Canned Soda
673	1	Chicken Burrito
673	1	Chips
674	1	Chips and Tomatillo Red Chili Salsa
674	1	Canned Soft Drink
674	1	Chicken Burrito
675	1	Carnitas Soft Tacos
675	1	Barbacoa Soft Tacos
676	1	Barbacoa Bowl
676	1	Chips and Tomatillo Red Chili Salsa
677	1	Chicken Bowl
677	1	Chips
677	1	Canned Soft Drink
678	1	Steak Burrito
678	1	Chips and Guacamole
679	1	Carnitas Burrito
679	1	Chips
680	1	Carnitas Bowl
680	1	Izze
681	1	Steak Burrito
681	1	Chicken Soft Tacos
682	1	Chicken Bowl
682	1	Chicken Bowl
682	1	Chips and Guacamole
683	1	Chicken Bowl
683	1	Chips
683	1	Canned Soft Drink
684	1	Steak Burrito
684	1	Chips and Guacamole
685	1	Steak Burrito
685	1	Chips and Fresh Tomato Salsa
686	1	Chicken Bowl
686	1	Veggie Salad
687	1	Veggie Burrito
687	1	Chicken Soft Tacos
687	1	Chips and Guacamole
688	1	Chicken Burrito
688	1	Veggie Soft Tacos
688	1	Chicken Burrito
688	1	Chicken Bowl
688	1	Chips and Guacamole
689	1	Chicken Bowl
689	1	Side of Chips
690	1	Chicken Bowl
690	1	Nantucket Nectar
691	1	Chicken Burrito
691	1	Chicken Salad Bowl
691	1	Steak Burrito
691	1	Chicken Burrito
691	1	Chicken Bowl
691	1	Chicken Burrito
691	1	Steak Burrito
691	1	Chicken Burrito
691	1	Steak Burrito
691	1	Chicken Bowl
691	1	Steak Burrito
692	2	Chicken Burrito
693	1	Chicken Bowl
693	1	Side of Chips
694	1	Steak Soft Tacos
694	1	Steak Bowl
695	1	Chicken Burrito
695	1	Side of Chips
696	1	Steak Bowl
696	1	Chips
696	1	Bottled Water
697	1	Chicken Burrito
697	1	Bottled Water
698	1	Chicken Bowl
698	1	Chicken Bowl
698	1	Chips and Tomatillo Red Chili Salsa
699	1	Chicken Bowl
699	1	Side of Chips
700	1	Chicken Bowl
700	1	Chips and Tomatillo Red Chili Salsa
700	1	Canned Soft Drink
701	1	Chicken Salad Bowl
701	1	Chips
702	1	Carnitas Bowl
703	1	Chicken Bowl
703	1	Chicken Bowl
703	1	Chicken Bowl
704	1	Steak Bowl
704	1	Canned Soft Drink
705	1	Barbacoa Bowl
705	1	Chicken Burrito
706	1	Chicken Burrito
706	1	Veggie Bowl
706	1	Chips and Guacamole
707	1	Chicken Burrito
707	1	Bottled Water
708	2	Steak Burrito
708	1	Barbacoa Soft Tacos
708	1	6 Pack Soft Drink
709	1	Chicken Salad Bowl
709	1	Chips and Guacamole
709	1	6 Pack Soft Drink
710	1	Chicken Bowl
710	2	Canned Soft Drink
710	1	Chips
711	1	Chicken Bowl
711	1	Chips and Tomatillo-Red Chili Salsa
712	1	Chicken Burrito
712	1	Steak Burrito
712	1	Chips and Guacamole
713	1	Carnitas Bowl
713	1	Veggie Burrito
714	1	Steak Burrito
714	1	Chips and Fresh Tomato Salsa
715	1	Steak Burrito
715	1	Carnitas Soft Tacos
716	1	Steak Burrito
716	1	Chicken Burrito
717	1	Chicken Burrito
717	1	Chicken Burrito
718	1	Chicken Bowl
719	1	Veggie Burrito
719	1	Steak Bowl
720	1	Chicken Bowl
720	1	Chicken Soft Tacos
720	1	Chips
721	1	Chicken Bowl
721	1	Chips
722	1	Chips and Guacamole
722	1	Steak Bowl
723	1	Chicken Bowl
723	1	Chips and Fresh Tomato Salsa
724	1	Carnitas Soft Tacos
724	1	Canned Soft Drink
724	1	Canned Soft Drink
724	1	Canned Soft Drink
725	1	Canned Soft Drink
725	1	Chicken Bowl
725	1	Chips
726	1	Chicken Bowl
726	1	Side of Chips
727	1	Chicken Bowl
727	1	Bottled Water
728	1	Chicken Burrito
728	1	Chicken Soft Tacos
729	1	Chicken Bowl
729	1	Chips and Guacamole
730	1	Barbacoa Bowl
730	1	Canned Soda
731	1	Chicken Salad Bowl
731	1	Canned Soft Drink
732	1	Chicken Burrito
732	1	Chips and Fresh Tomato Salsa
732	1	Chicken Soft Tacos
733	1	Chicken Bowl
733	1	Barbacoa Burrito
734	1	Chicken Salad Bowl
734	1	Chips and Guacamole
734	1	Chicken Salad Bowl
734	1	Steak Salad Bowl
735	1	Steak Burrito
735	1	Chicken Soft Tacos
736	1	Chicken Burrito
736	1	Chips and Guacamole
737	1	Chicken Burrito
737	1	Steak Bowl
737	1	Steak Bowl
737	2	Chips and Guacamole
738	1	Barbacoa Salad Bowl
738	1	Chips and Fresh Tomato Salsa
739	1	Chicken Burrito
739	1	Chips and Guacamole
740	1	Chicken Bowl
740	1	Chips
740	1	Canned Soft Drink
741	2	Chicken Bowl
742	1	Veggie Bowl
742	1	Side of Chips
743	1	Chicken Burrito
743	1	Chips and Guacamole
744	1	Chicken Soft Tacos
744	1	Carnitas Crispy Tacos
745	1	Chicken Bowl
745	1	Chips and Guacamole
746	1	Veggie Bowl
746	1	Chicken Burrito
746	1	Chips and Fresh Tomato Salsa
746	1	Chicken Crispy Tacos
747	2	Chicken Burrito
748	1	Barbacoa Burrito
748	1	Chips and Tomatillo Green Chili Salsa
749	1	Chicken Bowl
749	1	6 Pack Soft Drink
750	2	Chips
750	1	Chicken Bowl
751	1	Chicken Bowl
751	1	Chips
751	1	Bottled Water
752	1	Chicken Bowl
752	1	Chicken Bowl
752	1	Chips and Tomatillo-Red Chili Salsa
753	1	Steak Burrito
753	1	Chips and Guacamole
754	1	6 Pack Soft Drink
754	1	Steak Burrito
754	1	Chips and Guacamole
755	1	Veggie Bowl
755	1	Side of Chips
756	1	Carnitas Salad Bowl
756	1	Barbacoa Crispy Tacos
757	1	Steak Bowl
757	1	Chips and Fresh Tomato Salsa
758	1	Chicken Burrito
758	1	Chips
758	1	Canned Soft Drink
759	1	Chicken Bowl
759	1	Carnitas Bowl
759	1	Chicken Soft Tacos
759	1	Veggie Bowl
759	1	Chicken Bowl
759	1	Chicken Bowl
759	2	Canned Soft Drink
759	2	Canned Soft Drink
759	4	Bottled Water
759	2	Chips and Guacamole
759	2	Chips and Fresh Tomato Salsa
760	1	Chicken Salad Bowl
760	1	Veggie Salad Bowl
761	1	Chicken Burrito
761	1	Chicken Burrito
762	1	Chicken Bowl
762	1	Chips
762	1	Bottled Water
763	1	Steak Bowl
763	1	Canned Soft Drink
763	1	Bottled Water
763	1	Chips
764	1	Canned Soft Drink
764	1	Chicken Bowl
764	1	Chips and Tomatillo Red Chili Salsa
765	1	Chicken Soft Tacos
765	1	Chips and Guacamole
766	1	Chicken Salad Bowl
766	2	Chips
767	1	Steak Bowl
767	1	Chips
768	2	Barbacoa Crispy Tacos
769	1	Chicken Bowl
769	1	Chips and Fresh Tomato Salsa
770	1	Chicken Bowl
770	1	Chips and Guacamole
770	1	Carnitas Bowl
771	1	Carnitas Burrito
771	1	Chips and Guacamole
772	1	Steak Burrito
772	1	Steak Soft Tacos
773	1	Bottled Water
773	1	Chicken Bowl
773	1	Chips and Tomatillo Red Chili Salsa
774	1	6 Pack Soft Drink
774	1	Carnitas Bowl
775	1	Chicken Burrito
775	1	Steak Burrito
776	1	Chicken Bowl
776	1	Chips and Guacamole
776	1	6 Pack Soft Drink
777	2	Chicken Salad Bowl
778	1	Steak Bowl
778	1	Chips and Roasted Chili Corn Salsa
779	1	Chicken Bowl
779	1	Side of Chips
780	1	Chicken Bowl
781	1	Chicken Bowl
781	1	Chips and Guacamole
782	1	Chicken Bowl
782	1	Chips and Tomatillo Red Chili Salsa
783	1	Steak Bowl
783	1	Chicken Bowl
783	1	Chips and Tomatillo-Green Chili Salsa
784	1	Steak Burrito
784	1	6 Pack Soft Drink
784	1	Chicken Soft Tacos
785	1	Steak Burrito
785	1	Chips and Fresh Tomato Salsa
786	1	Steak Bowl
786	1	Side of Chips
787	1	Steak Bowl
787	2	Canned Soda
787	1	Canned Soda
787	1	Steak Burrito
787	1	Carnitas Burrito
788	1	Canned Soda
788	1	Steak Burrito
789	1	Steak Burrito
789	1	Chicken Soft Tacos
790	1	Chicken Bowl
790	1	Canned Soda
791	1	Steak Burrito
791	1	Steak Bowl
791	1	Chicken Salad Bowl
791	1	Chicken Burrito
791	1	Chips
792	1	Veggie Burrito
792	1	Chicken Soft Tacos
792	1	Chips and Guacamole
792	1	Chips and Roasted Chili Corn Salsa
793	1	Carnitas Soft Tacos
793	1	Bottled Water
794	1	Steak Burrito
794	1	Chicken Bowl
794	1	Chips and Tomatillo-Green Chili Salsa
795	1	Chicken Burrito
795	1	Chips
795	1	Barbacoa Bowl
796	1	Bottled Water
796	1	Chicken Bowl
796	1	Chips
797	1	Chips and Guacamole
797	1	Steak Bowl
798	1	6 Pack Soft Drink
798	1	Chicken Salad Bowl
798	2	Chips and Guacamole
799	1	Steak Soft Tacos
799	1	Chips and Guacamole
800	2	Chicken Burrito
801	1	Veggie Burrito
801	1	Canned Soft Drink
802	1	Chicken Bowl
803	1	Barbacoa Soft Tacos
803	1	Chips and Guacamole
803	1	Canned Soft Drink
803	2	Bottled Water
804	1	Chicken Bowl
804	1	Chips and Guacamole
805	1	Chips and Guacamole
805	1	Chips and Tomatillo Red Chili Salsa
805	1	Steak Burrito
806	1	Chicken Bowl
806	1	Chips
806	1	Chicken Bowl
806	1	Chicken Bowl
806	1	Chips and Guacamole
807	1	Chips and Tomatillo Red Chili Salsa
807	1	Carnitas Soft Tacos
807	1	Chicken Bowl
807	1	Canned Soft Drink
808	1	Chicken Bowl
808	1	Chips and Tomatillo Red Chili Salsa
808	1	Canned Soft Drink
809	1	Chicken Bowl
809	1	Chips and Guacamole
810	1	Steak Burrito
810	1	Steak Burrito
811	1	Chicken Bowl
811	1	Chips and Tomatillo-Red Chili Salsa
812	1	Chicken Bowl
812	1	Barbacoa Bowl
812	1	Chips
813	1	Bottled Water
813	1	Chips
813	1	Chicken Bowl
814	1	Chicken Bowl
814	2	Chips and Guacamole
814	1	Chicken Bowl
